id,type,english,tts_text,chinese,difficulty,topic,keywords,lesson,unit_name,source_note
176,sentence,Robot Z can talk in Chinese and English.,Robot Z can talk in Chinese and English.,Robot Z 會用中文和英文說話。,beginner,七上 複習3-4-國中2000單字,Robot Z;talk;Chinese;English,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
177,sentence,Robot Z can read books to children.,Robot Z can read books to children.,Robot Z 會讀書給孩子們聽。,beginner,七上 複習3-4-國中2000單字,Robot Z;read books;children,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
178,sentence,Robot Z can't cook.,Robot Z can't cook.,Robot Z 不會煮飯。,beginner,七上 複習3-4-國中2000單字,Robot Z;can't cook,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
179,sentence,A traffic light can be on the ground.,A traffic light can be on the ground.,紅綠燈可以在地面上。,beginner,七上 複習3-4-國中2000單字,traffic light;ground,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
180,sentence,A smart design can help phubbers.,A smart design can help phubbers.,聰明的設計可以幫助低頭族。,beginner,七上 複習3-4-國中2000單字,smart design;phubbers,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
181,sentence,Smartphone users can download an app.,Smartphone users can download an app.,智慧型手機使用者可以下載一個應用程式。,beginner,七上 複習3-4-國中2000單字,smartphone users;download;app,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
182,sentence,The app can warn them about cars.,The app can warn them about cars.,這個應用程式可以警告他們車子的事情。,beginner,七上 複習3-4-國中2000單字,app;warn;cars,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
183,sentence,The app can warn people at crosswalks.,The app can warn people at crosswalks.,這個應用程式可以在斑馬線警告人們。,beginner,七上 複習3-4-國中2000單字,app;warn;people;crosswalks,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
184,sentence,Oncoming cars can be dangerous.,Oncoming cars can be dangerous.,迎面而來的車可能很危險。,beginner,七上 複習3-4-國中2000單字,oncoming cars;dangerous,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
185,sentence,Phone lanes are special lanes.,Phone lanes are special lanes.,手機專用道是特別的通道。,beginner,七上 複習3-4-國中2000單字,phone lanes;special lanes,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
186,sentence,Phubbers can walk in special phone lanes.,Phubbers can walk in special phone lanes.,低頭族可以走在特別的手機專用道上。,beginner,七上 複習3-4-國中2000單字,phubbers;walk;special phone lanes,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
187,sentence,Smartphone users are in the way of other phubbers.,Smartphone users are in the way of other phubbers.,智慧型手機使用者擋到其他低頭族的路。,beginner,七上 複習3-4-國中2000單字,smartphone users;way;other phubbers,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
188,sentence,Can you see smart designs in Taiwan?,Can you see smart designs in Taiwan?,你可以在台灣看到聰明的設計嗎？,beginner,七上 複習3-4-國中2000單字,can;smart designs;Taiwan,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
189,sentence,There are smart designs for road safety.,There are smart designs for road safety.,有一些為道路安全設計的聰明設計。,beginner,七上 複習3-4-國中2000單字,there are;smart designs;road safety,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
190,sentence,Can you find them in your life?,Can you find them in your life?,你可以在你的生活中找到它們嗎？,beginner,七上 複習3-4-國中2000單字,can;find;life,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Reading: Smart Designs for phubbers and road safety
191,sentence,The car is good.,The car is good.,這台車很好。,beginner,七上 複習3-4-國中2000單字,car;good,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Pronunciation: c, k, ck, g, f, v sounds"
192,sentence,The key is in the bag.,The key is in the bag.,鑰匙在袋子裡。,beginner,七上 複習3-4-國中2000單字,key;bag,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Pronunciation: c, k, ck, g, f, v sounds"
193,sentence,Look at the dog.,Look at the dog.,看那隻狗。,beginner,七上 複習3-4-國中2000單字,look;dog,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Pronunciation: c, k, ck, g, f, v sounds"
194,sentence,My wife loves this song.,My wife loves this song.,我的妻子喜歡這首歌。,beginner,七上 複習3-4-國中2000單字,wife;love;song,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Pronunciation: c, k, ck, g, f, v sounds"
195,sentence,Please sit down and listen.,Please sit down and listen.,請坐下並聽。,beginner,七上 複習3-4-國中2000單字,please;sit down;listen,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Read Up optional: Rules for the Aquarium
196,sentence,There are some rules for the aquarium.,There are some rules for the aquarium.,水族館有一些規定。,beginner,七上 複習3-4-國中2000單字,there are;rules;aquarium,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Read Up optional: Rules for the Aquarium
197,sentence,"You can take photos, but you cannot use flash.","You can take photos, but you cannot use flash.",你可以拍照，但是不能用閃光燈。,beginner,七上 複習3-4-國中2000單字,can;take photos;cannot;flash,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Read Up optional: Rules for the Aquarium
198,sentence,Don't tap on glass.,Don't tap on glass.,不要拍打玻璃。,beginner,七上 複習3-4-國中2000單字,don't;tap on glass,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Read Up optional: Rules for the Aquarium
199,sentence,Don't eat or drink in the aquarium.,Don't eat or drink in the aquarium.,不要在水族館吃東西或喝東西。,beginner,七上 複習3-4-國中2000單字,don't;eat;drink;aquarium,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Read Up optional: Rules for the Aquarium
200,sentence,Don't run in the aquarium.,Don't run in the aquarium.,不要在水族館奔跑。,beginner,七上 複習3-4-國中2000單字,don't;run;aquarium,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Read Up optional: Rules for the Aquarium
201,sentence,Where is your smartphone?,Where is your smartphone?,你的智慧型手機在哪裡？,beginner,七上 複習3-4-國中2000單字,where;smartphone,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
202,sentence,It is on the table in the living room.,It is on the table in the living room.,它在客廳的桌上。,beginner,七上 複習3-4-國中2000單字,on;table;living room,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
203,sentence,Please don't make any noise in the bedroom.,Please don't make any noise in the bedroom.,請不要在臥室製造任何噪音。,beginner,七上 複習3-4-國中2000單字,please;don't;make noise;bedroom,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
204,sentence,Let's be quiet and listen to the song.,Let's be quiet and listen to the song.,我們安靜並聽這首歌吧。,beginner,七上 複習3-4-國中2000單字,let's;quiet;listen;song,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
205,sentence,Where are your friends?,Where are your friends?,你的朋友們在哪裡？,beginner,七上 複習3-4-國中2000單字,where;friends,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
206,sentence,They are in front of the movie theater.,They are in front of the movie theater.,他們在電影院前面。,beginner,七上 複習3-4-國中2000單字,in front of;movie theater,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
207,sentence,Don't look down at your phone all the time.,Don't look down at your phone all the time.,不要一直低頭看你的手機。,beginner,七上 複習3-4-國中2000單字,don't;look down;phone;all the time,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
208,sentence,Can you upload a photo of your room?,Can you upload a photo of your room?,你可以上傳你房間的照片嗎？,beginner,七上 複習3-4-國中2000單字,can;upload;photo;room,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
209,sentence,"Yes, I can upload it now.","Yes, I can upload it now.",可以，我現在可以上傳它。,beginner,七上 複習3-4-國中2000單字,yes;can;upload;now,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
210,sentence,"No, I can't use my smartphone now.","No, I can't use my smartphone now.",不行，我現在不能使用我的智慧型手機。,beginner,七上 複習3-4-國中2000單字,no;can't;use;smartphone;now,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
211,sentence,The quiet bedroom is next to the bathroom.,The quiet bedroom is next to the bathroom.,那間安靜的臥室在浴室旁邊。,beginner,七上 複習3-4-國中2000單字,quiet;bedroom;next to;bathroom,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
212,sentence,The dining room is between the kitchen and the living room.,The dining room is between the kitchen and the living room.,飯廳在廚房和客廳中間。,beginner,七上 複習3-4-國中2000單字,dining room;between;kitchen;living room,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
213,sentence,Please sit down and watch out for the road.,"Please sit down, and watch out for the road.",請坐下並注意道路。,beginner,七上 複習3-4-國中2000單字,please;sit down;watch out;road,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
214,sentence,Don't stand up near the road.,Don't stand up near the road.,不要在道路附近站起來。,beginner,七上 複習3-4-國中2000單字,don't;stand up;near;road,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
215,sentence,Let's cross the road with the old man.,Let's cross the road with the old man.,我們和那位老人一起過馬路吧。,beginner,七上 複習3-4-國中2000單字,let's;cross;road;with;old man,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
216,sentence,The traffic lights are on the ground.,The traffic lights are on the ground.,紅綠燈在地面上。,beginner,七上 複習3-4-國中2000單字,traffic lights;on;ground,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
217,sentence,Can the app warn users about oncoming cars?,Can the app warn users about oncoming cars?,這個應用程式可以警告使用者迎面而來的車嗎？,beginner,七上 複習3-4-國中2000單字,can;app;warn;users;oncoming cars,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
218,sentence,"Yes, the app can warn them at crosswalks.","Yes, the app can warn them at crosswalks.",可以，這個應用程式可以在斑馬線警告他們。,beginner,七上 複習3-4-國中2000單字,app;warn;them;crosswalks,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
219,sentence,The small blanket is beside the table.,The small blanket is beside the table.,那條小毛毯在桌子旁邊。,beginner,七上 複習3-4-國中2000單字,small;blanket;beside;table,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
220,sentence,The big ice bed is hard.,The big ice bed is hard.,那張大的冰床是硬的。,beginner,七上 複習3-4-國中2000單字,big;ice bed;hard,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
221,sentence,Is the bed soft or hard?,Is the bed soft or hard?,這張床是軟的還是硬的？,beginner,七上 複習3-4-國中2000單字,bed;soft;hard,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
222,sentence,"It is hard, but it is not old.","It is hard, but it is not old.",它是硬的，但是它不舊。,beginner,七上 複習3-4-國中2000單字,hard;but;not;old,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
223,sentence,Please choose a room type first.,Please choose a room type first.,請先選擇房間種類。,beginner,七上 複習3-4-國中2000單字,please;choose;room type;first,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
224,sentence,Then choose a theme for the bedroom.,Then choose a theme for the bedroom.,然後為臥室選擇一個主題。,beginner,七上 複習3-4-國中2000單字,then;choose;theme;bedroom,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
225,sentence,A big makeover is expensive for Scott.,A big makeover is expensive for Scott.,大型改造對 Scott 來說很昂貴。,beginner,七上 複習3-4-國中2000單字,big;makeover;expensive;Scott,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
226,sentence,That is a good question.,That is a good question.,那是一個好問題。,beginner,七上 複習3-4-國中2000單字,good;question,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
227,sentence,What can Bella do with RoomGPT?,What can Bella do with RoomGPT?,Bella 可以用 RoomGPT 做什麼？,beginner,七上 複習3-4-國中2000單字,what can;Bella;do;RoomGPT,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
228,sentence,She can get some ideas for Scott's bedroom.,She can get some ideas for Scott's bedroom.,她可以為 Scott 的臥室取得一些點子。,beginner,七上 複習3-4-國中2000單字,can;get;ideas;Scott's bedroom,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
229,sentence,Can Nick make toys?,Can Nick make toys?,Nick 會製作玩具嗎？,beginner,七上 複習3-4-國中2000單字,can;Nick;make toys,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
230,sentence,"Yes, he can, but he can't play cards.","Yes, he can, but he can't play cards.",會，但是他不會玩牌。,beginner,七上 複習3-4-國中2000單字,yes;can;but;can't;play cards,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
231,sentence,Can Bella cook in the kitchen?,Can Bella cook in the kitchen?,Bella 可以在廚房煮飯嗎？,beginner,七上 複習3-4-國中2000單字,can;Bella;cook;kitchen,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
232,sentence,"Yes, she can cook in the kitchen.","Yes, she can cook in the kitchen.",可以，她可以在廚房煮飯。,beginner,七上 複習3-4-國中2000單字,yes;can;cook;kitchen,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
233,sentence,What can Sam do?,What can Sam do?,Sam 會做什麼？,beginner,七上 複習3-4-國中2000單字,what can;Sam;do,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
234,sentence,He can sing and dance.,He can sing and dance.,他會唱歌和跳舞。,beginner,七上 複習3-4-國中2000單字,can;sing;dance,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
235,sentence,"Ben can dance, but he can't sing.","Ben can dance, but he can't sing.",Ben 會跳舞，但是他不會唱歌。,beginner,七上 複習3-4-國中2000單字,Ben;dance;can't;sing,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
236,sentence,Let's not watch TV in the living room.,Let's not watch TV in the living room.,我們不要在客廳看電視。,beginner,七上 複習3-4-國中2000單字,let's not;watch TV;living room,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
237,sentence,Let's go to bed early tonight.,Let's go to bed early tonight.,我們今晚早點睡覺吧。,beginner,七上 複習3-4-國中2000單字,let's;go to bed;early,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
238,sentence,"It is late, so let's go home.","It is late, so let's go home.",時間晚了，所以我們回家吧。,beginner,七上 複習3-4-國中2000單字,late;let's;go home,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
239,sentence,Please don't eat or drink in the aquarium.,Please don't eat or drink in the aquarium.,請不要在水族館吃東西或喝東西。,beginner,七上 複習3-4-國中2000單字,please;don't;eat;drink;aquarium,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
240,sentence,"You can take photos, but you can't use flash.","You can take photos, but you can't use flash.",你可以拍照，但你不能使用閃光燈。,beginner,七上 複習3-4-國中2000單字,can;take photos;can't;use flash,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
241,sentence,Don't tap on glass in the aquarium.,Don't tap on glass in the aquarium.,不要在水族館拍打玻璃。,beginner,七上 複習3-4-國中2000單字,don't;tap on glass;aquarium,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
242,sentence,Look at the jellyfish with your eyes.,Look at the jellyfish with your eyes.,用你的眼睛看水母。,beginner,七上 複習3-4-國中2000單字,look;jellyfish;eyes,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
243,sentence,Don't get lost in the big aquarium.,Don't get lost in the big aquarium.,不要在大的水族館迷路。,beginner,七上 複習3-4-國中2000單字,don't;get lost;big aquarium,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
244,sentence,Where is the robot behind Mom?,Where is the robot behind Mom?,在媽媽後面的機器人在哪裡？,beginner,七上 複習3-4-國中2000單字,where;robot;behind;Mom,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
245,sentence,It is behind her and next to the box.,"It is behind her, and next to the box.",它在她後面，而且在箱子旁邊。,beginner,七上 複習3-4-國中2000單字,behind;her;next to;box,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
246,sentence,Can Robot Z read books to children?,Can Robot Z read books to children?,Robot Z 可以唸書給小孩聽嗎？,beginner,七上 複習3-4-國中2000單字,can;Robot Z;read books;children,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
247,sentence,"Yes, it can read books to them.","Yes, it can read books to them.",可以，它可以唸書給他們聽。,beginner,七上 複習3-4-國中2000單字,yes;can;read books;them,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
248,sentence,The special phone lane is for smartphone users.,The special phone lane is for smartphone users.,這條特別的手機道是給智慧型手機使用者的。,beginner,七上 複習3-4-國中2000單字,special;phone lane;smartphone users,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
249,sentence,Smart designs can help people on the road.,Smart designs can help people on the road.,智慧設計可以幫助道路上的人們。,beginner,七上 複習3-4-國中2000單字,smart designs;can;help;people;road,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
250,sentence,Please be careful and don't make noise.,"Please be careful, and don't make noise.",請小心，而且不要製造噪音。,beginner,七上 複習3-4-國中2000單字,please;careful;don't;make noise,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Extra review sentence based on Lesson 3 and Lesson 4 vocabulary, grammar, dialogue, reading, listening, and read-up content."
